city_name,clouds,date,dew_point,dt,feels_like,humidity,pressure,rain_1h,rain_3h,snow_1h,sunrise,sunset,temp,uvi,visibility,weather_description,weather_icon,weather_id,weather_main,wind_deg,wind_gust,wind_speed
Shanghai,100,2023-02-10,2.54,1676008800,6.75,64,1016,NA,NA,NA,1675982435,1676021773,8.98,NA,9999,overcast clouds,04d,804,Clouds,360,0,4
Guangzhou,100,2023-02-10,18.84,1676008800,22.27,83,1014,NA,NA,NA,1675983777,1676024372,21.86,NA,NA,overcast clouds,04d,804,Clouds,82,NA,1.22
Beijing,0,2023-02-10,-1.72,1676008800,-0.42,72,1021,NA,NA,NA,1675984458,1676022188,2.58,NA,NA,clear sky,01d,800,Clear,178,NA,3.02
Shenzhen,59,2023-02-11,18.65,1676095200,24.12,73,1012,NA,NA,NA,1676069912,1676110659,23.78,NA,NA,broken clouds,04d,803,Clouds,77,0,5.4
Shanghai,100,2023-02-11,4.79,1676095200,6.75,75,1012,NA,NA,NA,1676068786,1676108225,8.98,NA,8000,light rain,10d,500,Rain,90,0,4
Guangzhou,100,2023-02-11,19.82,1676095200,24.37,78,1012,NA,NA,NA,1676070144,1676110809,23.89,NA,NA,overcast clouds,04d,804,Clouds,160,NA,5.4
Beijing,100,2023-02-11,-0.66,1676095200,0.81,79,1020,NA,NA,NA,1676070789,1676108660,2.52,NA,NA,overcast clouds,04d,804,Clouds,172,NA,1.73
Shenzhen,65,2023-02-12,19.91,1676181600,25.56,73,1012,NA,NA,NA,1676156278,1676197095,25.09,NA,NA,broken clouds,04d,803,Clouds,140,0,7.9
Shanghai,100,2023-02-12,11.94,1676181600,14.32,84,1006,0.25,NA,NA,1676155136,1676194677,14.61,NA,9999,light rain,10d,500,Rain,240,0,2
Guangzhou,91,2023-02-12,20.03,1676181600,25.93,72,1011,NA,NA,NA,1676156509,1676197245,25.45,NA,NA,overcast clouds,04d,804,Clouds,173,NA,6.4
Beijing,100,2023-02-12,-0.07,1676181600,-2.23,91,1029,NA,NA,0.53,1676157119,1676195132,1.22,NA,NA,snow,13d,601,Snow,30,NA,3.24
Shenzhen,74,2023-02-13,21.27,1676268000,26.27,74,1012,NA,NA,NA,1676242643,1676283530,26.27,NA,NA,broken clouds,04d,803,Clouds,100,0,3
Shanghai,100,2023-02-13,1.33,1676268000,2.25,69,1017,NA,NA,NA,1676241485,1676281129,6.6,NA,8000,mist,50d,701,Mist,360,0,8
Guangzhou,100,2023-02-13,21.46,1676268000,26.23,78,1011,0.18,NA,NA,1676242873,1676283681,25.58,NA,NA,light rain,10d,500,Rain,199,NA,1.96
Beijing,0,2023-02-13,-10.07,1676268000,2.88,29,1033,NA,NA,NA,1676243447,1676281603,5.29,NA,NA,clear sky,01d,800,Clear,345,NA,2.97
Shenzhen,70,2023-02-14,9.26,1676354400,19.02,51,1018,NA,NA,NA,1676329007,1676369964,19.67,NA,NA,broken clouds,04d,803,Clouds,20,0,3
Shanghai,75,2023-02-14,-2.36,1676354400,4.25,48,1021,NA,NA,NA,1676327832,1676367580,7.64,NA,9999,broken clouds,04d,803,Clouds,350,0,6
Guangzhou,95,2023-02-14,8.17,1676354400,15.13,60,1021,NA,NA,NA,1676329236,1676370117,15.92,NA,NA,overcast clouds,04d,804,Clouds,9,NA,5.75
Beijing,100,2023-02-14,-9.02,1676354400,2.79,34,1033,NA,NA,NA,1676329775,1676368075,4.35,NA,NA,overcast clouds,04d,804,Clouds,109,NA,1.84
Shenzhen,2,2023-02-15,7.93,1676440800,18.42,48,1022,NA,NA,NA,1676415370,1676456398,19.19,NA,NA,clear sky,01d,800,Clear,333,0,3.7
Shanghai,20,2023-02-15,-3.03,1676440800,4.8,44,1031,NA,NA,NA,1676414179,1676454030,8.08,NA,9999,few clouds,02d,801,Clouds,360,0,6
Guangzhou,1,2023-02-15,7.07,1676440800,16.09,52,1024,NA,NA,NA,1676415598,1676456552,16.98,NA,NA,clear sky,01d,800,Clear,24,NA,4.18
Beijing,22,2023-02-15,-6.25,1676440800,-0.04,47,1033,NA,NA,NA,1676416101,1676454546,3.18,NA,NA,few clouds,02d,801,Clouds,203,NA,3.49
Shenzhen,57,2023-02-16,7.5,1676527200,18.61,46,1023,NA,NA,NA,1676501732,1676542831,19.41,NA,NA,broken clouds,04d,803,Clouds,0,0,2
Shanghai,0,2023-02-16,-1.63,1676527200,8.71,42,1030,NA,NA,NA,1676500524,1676540481,10.51,NA,10000,clear sky,01d,800,Clear,0,0,2
Guangzhou,53,2023-02-16,8.48,1676527200,18.42,50,1024,NA,NA,NA,1676501959,1676542986,19.14,NA,NA,broken clouds,04d,803,Clouds,19,NA,1.75
Beijing,0,2023-02-16,-3.22,1676527200,3.96,51,1025,NA,NA,NA,1676502425,1676541017,5.7,NA,NA,clear sky,01d,800,Clear,174,NA,2.24
Shenzhen,0,2023-02-17,12.12,1676613600,22.77,50,1019,NA,NA,NA,1676588093,1676629264,23.1,NA,NA,clear sky,01d,800,Clear,238,0,5.8
Shanghai,0,2023-02-17,3.37,1676613600,11.12,54,1012,NA,NA,NA,1676586868,1676626930,12.41,NA,10000,clear sky,01d,800,Clear,170,0,3
Guangzhou,54,2023-02-17,13.71,1676613600,23.07,55,1020,NA,NA,NA,1676588319,1676629420,23.25,NA,NA,broken clouds,04d,803,Clouds,48,NA,0.88
Beijing,100,2023-02-17,-1.08,1676613600,4.92,61,1022,NA,NA,NA,1676588749,1676627487,5.7,NA,NA,overcast clouds,04d,804,Clouds,155,NA,1.37
Shenzhen,54,2023-02-18,16.65,1676700000,24.79,61,1016,NA,NA,NA,1676674453,1676715697,24.67,NA,NA,broken clouds,04d,803,Clouds,242,0,5.1
Shanghai,0,2023-02-18,11.19,1676700000,19.78,56,1017,NA,NA,NA,1676673211,1676713380,20.24,NA,10000,clear sky,01d,800,Clear,260,0,4
Guangzhou,27,2023-02-18,16.9,1676700000,26.38,56,1017,NA,NA,NA,1676674678,1676715854,26.38,NA,NA,scattered clouds,03d,802,Clouds,66,NA,1.04
Beijing,92,2023-02-18,0.16,1676700000,2.24,78,1019,NA,NA,NA,1676675071,1676713957,3.63,NA,NA,overcast clouds,04d,804,Clouds,2,NA,1.61
Shenzhen,80,2023-02-19,16.98,1676786400,28.32,52,1015,NA,NA,NA,1676760812,1676802129,27.73,NA,NA,broken clouds,04d,803,Clouds,247,0,5.2
Shanghai,0,2023-02-19,-0.5,1676786400,8.55,47,1026,NA,NA,NA,1676759553,1676799829,10.24,NA,6000,haze,50d,721,Haze,360,0,5
Guangzhou,95,2023-02-19,16.56,1676786400,26.63,54,1017,NA,NA,NA,1676761035,1676802287,26.63,NA,NA,overcast clouds,04d,804,Clouds,10,NA,5.55
Beijing,0,2023-02-19,-6.77,1676786400,7.69,29,1023,NA,NA,NA,1676761392,1676800427,9.53,NA,NA,clear sky,01d,800,Clear,260,NA,3.46
Shenzhen,66,2023-02-20,16.09,1676872800,23.33,64,1016,NA,NA,NA,1676847170,1676888560,23.28,NA,NA,broken clouds,04d,803,Clouds,38,3.13,0.89
Shanghai,0,2023-02-20,-1.5,1676872800,10.04,39,1028,NA,NA,NA,1676845894,1676886277,11.79,NA,10000,clear sky,01d,800,Clear,20,NA,5
Guangzhou,7,2023-02-20,11.69,1676872800,23.31,47,1018,NA,NA,NA,1676847392,1676888719,23.66,NA,NA,clear sky,01d,800,Clear,26,NA,3.55
Beijing,0,2023-02-20,-8.71,1676872800,4.12,31,1034,NA,NA,NA,1676847712,1676886896,6.07,NA,NA,clear sky,01d,800,Clear,67,NA,2.56
Shenzhen,2,2023-02-21,9.92,1676959200,21.9,45,1019,NA,NA,NA,1676933527,1676974991,22.43,NA,NA,clear sky,01d,800,Clear,180,4.47,2.68
Shanghai,75,2023-02-21,-4.27,1676959200,6.4,38,1019,NA,NA,NA,1676932234,1676972725,8.7,NA,10000,broken clouds,04d,803,Clouds,40,NA,4
Guangzhou,0,2023-02-21,12.16,1676959200,23.87,47,1021,NA,NA,NA,1676933748,1676975151,24.17,NA,NA,clear sky,01d,800,Clear,55,NA,2.28
Beijing,98,2023-02-21,-9.07,1676959200,1.07,34,1037,NA,NA,NA,1676934031,1676973366,4.28,NA,NA,overcast clouds,04d,804,Clouds,201,NA,3.84
Shenzhen,1,2023-02-22,14.79,1677045600,20.83,68,1021,NA,NA,NA,1677019883,1677061421,20.91,NA,NA,clear sky,01d,800,Clear,78,NA,2.23
Shanghai,75,2023-02-22,-1.45,1677045600,8.85,45,1012,NA,NA,NA,1677018573,1677059173,9.71,NA,10000,broken clouds,04d,803,Clouds,0,NA,2
Guangzhou,11,2023-02-22,11.9,1677045600,22.51,50,1021,NA,NA,NA,1677020104,1677061583,22.86,NA,NA,few clouds,02d,801,Clouds,53,NA,1.42
Beijing,1,2023-02-22,-4.62,1677045600,5.1,41,1025,NA,NA,NA,1677020348,1677059834,7.15,NA,NA,clear sky,01d,800,Clear,186,NA,2.99
Shenzhen,0,2023-02-23,12.13,1677132000,22.12,52,1015,NA,NA,NA,1677106239,1677147851,22.46,NA,NA,clear sky,01d,800,Clear,193,3.58,1.34
Shanghai,75,2023-02-23,-0.11,1677132000,5.36,57,1008,NA,NA,NA,1677104910,1677145620,7.85,NA,10000,broken clouds,04d,803,Clouds,30,NA,4
Guangzhou,27,2023-02-23,12.74,1677132000,22.86,52,1017,NA,NA,NA,1677106458,1677148014,23.13,NA,NA,scattered clouds,03d,802,Clouds,308,NA,0.7
Beijing,95,2023-02-23,-0.9,1677132000,8.66,45,1023,NA,NA,NA,1677106665,1677146303,10.39,NA,NA,overcast clouds,04d,804,Clouds,128,NA,1.7
Shenzhen,1,2023-02-24,15.27,1677218400,24.31,57,1016,NA,NA,NA,1677192593,1677234280,24.33,NA,NA,clear sky,01d,800,Clear,200,3.13,1.34
Shanghai,0,2023-02-24,-0.02,1677218400,8.56,49,1027,NA,NA,NA,1677191247,1677232067,10.2,NA,10000,clear sky,01d,800,Clear,10,NA,6
Guangzhou,9,2023-02-24,12.78,1677218400,22.9,52,1019,NA,NA,NA,1677192811,1677234444,23.17,NA,NA,clear sky,01d,800,Clear,3,NA,5.64
Beijing,19,2023-02-24,-9.45,1677218400,6.26,26,1034,NA,NA,NA,1677192981,1677232771,7.67,NA,NA,few clouds,02d,801,Clouds,42,NA,2.25
Shenzhen,77,2023-02-25,9.67,1677304800,17.99,56,1025,NA,NA,NA,1677278947,1677320709,18.61,NA,NA,broken clouds,04d,803,Clouds,308,3.58,0.89
Shanghai,0,2023-02-25,-2.62,1677304800,5.28,43,1036,NA,NA,NA,1677277583,1677318514,8.93,NA,10000,clear sky,01d,800,Clear,10,NA,8
Guangzhou,20,2023-02-25,8.09,1677304800,17.31,52,1027,NA,NA,NA,1677279164,1677320874,18.09,NA,NA,few clouds,02d,801,Clouds,20,NA,5.28
Beijing,0,2023-02-25,-9.97,1677304800,8.44,23,1039,NA,NA,NA,1677279296,1677319239,8.8,NA,NA,clear sky,01d,800,Clear,217,NA,1.36
Shenzhen,21,2023-02-26,8.48,1677391200,19.08,48,1026,NA,NA,NA,1677365299,1677407138,19.79,NA,NA,few clouds,02d,801,Clouds,168,5.36,2.24
Shanghai,0,2023-02-26,-3.83,1677391200,9.65,37,1038,NA,NA,NA,1677363919,1677404960,9.65,NA,10000,clear sky,01d,800,Clear,0,NA,1
Guangzhou,23,2023-02-26,7.7,1677391200,18.84,46,1029,NA,NA,NA,1677365515,1677407303,19.62,NA,NA,few clouds,02d,801,Clouds,15,NA,3.66
Beijing,1,2023-02-26,-2.52,1677391200,8.24,40,1034,NA,NA,NA,1677365610,1677405706,10.13,NA,NA,clear sky,01d,800,Clear,197,NA,4.36
Shenzhen,0,2023-02-27,8.61,1677477600,19.59,47,1024,NA,NA,NA,1677451651,1677493566,20.28,NA,NA,clear sky,01d,800,Clear,358,2.24,0.45
Shanghai,0,2023-02-27,1.06,1677477600,9.85,49,1032,NA,NA,NA,1677450253,1677491405,11.38,NA,10000,clear sky,01d,800,Clear,170,NA,4
Guangzhou,0,2023-02-27,8.81,1677477600,21.31,43,1026,NA,NA,NA,1677451866,1677493733,21.94,NA,NA,clear sky,01d,800,Clear,65,NA,1.38
Beijing,29,2023-02-27,0.01,1677477600,9.24,47,1025,NA,NA,NA,1677451923,1677492173,10.87,NA,NA,scattered clouds,03d,802,Clouds,195,NA,4.16
Shenzhen,0,2023-02-28,12.49,1677564000,21.61,55,1021,NA,NA,NA,1677538003,1677579993,21.93,NA,NA,clear sky,01d,800,Clear,161,3.13,1.79
Shanghai,0,2023-02-28,8.01,1677564000,16.61,54,1024,NA,NA,NA,1677536587,1677577851,17.4,NA,10000,clear sky,01d,800,Clear,210,NA,3
Guangzhou,0,2023-02-28,11.37,1677564000,22.91,47,1022,NA,NA,NA,1677538216,1677580161,23.3,NA,NA,clear sky,01d,800,Clear,92,NA,0.99
Beijing,0,2023-02-28,-4.25,1677564000,12.03,27,1025,NA,NA,NA,1677538235,1677578640,13.88,NA,NA,clear sky,01d,800,Clear,360,NA,4.85
Shenzhen,0,2023-03-01,14.17,1677650400,24.89,51,1018,NA,NA,NA,1677624353,1677666420,25,NA,NA,clear sky,01d,800,Clear,286,1.34,0.89
Shanghai,15,2023-03-01,6.58,1677650400,15.22,53,1024,NA,NA,NA,1677622919,1677664295,16.16,NA,6000,few clouds,02d,801,Clouds,20,NA,5
Guangzhou,0,2023-03-01,14.65,1677650400,25.81,50,1020,NA,NA,NA,1677624566,1677666589,25.86,NA,NA,clear sky,01d,800,Clear,352,NA,2.06
Beijing,0,2023-03-01,-12.35,1677650400,7.64,17,1030,NA,NA,NA,1677624546,1677665106,10.13,NA,NA,clear sky,01d,800,Clear,336,NA,4.91
Shenzhen,2,2023-03-02,15.44,1677736800,23.93,59,1021,NA,NA,NA,1677710703,1677752847,23.94,NA,NA,clear sky,01d,800,Clear,114,1.34,0.45
Shanghai,0,2023-03-02,0.09,1677736800,11.45,41,1031,NA,NA,NA,1677709251,1677750740,13.02,NA,10000,clear sky,01d,800,Clear,20,NA,5
Guangzhou,14,2023-03-02,11.82,1677736800,25.4,42,1023,NA,NA,NA,1677710914,1677753017,25.68,NA,NA,few clouds,02d,801,Clouds,29,NA,2.98
Beijing,0,2023-03-02,-5.75,1677736800,11.11,25,1025,NA,NA,NA,1677710857,1677751572,13.09,NA,NA,clear sky,01d,800,Clear,210,NA,5.25
Shenzhen,0,2023-03-03,13.11,1677823200,22.35,55,1023,NA,NA,NA,1677797052,1677839273,22.6,NA,NA,clear sky,01d,800,Clear,118,NA,2.6
Shanghai,0,2023-03-03,1.95,1677823200,11.25,48,1026,NA,NA,NA,1677795583,1677837184,12.67,NA,10000,clear sky,01d,800,Clear,180,NA,3
Guangzhou,4,2023-03-03,12.86,1677823200,24,49,1023,NA,NA,NA,1677797262,1677839444,24.24,NA,NA,clear sky,01d,800,Clear,176,NA,0.7
Beijing,0,2023-03-03,-4.04,1677823200,17.32,20,1020,NA,NA,NA,1677797166,1677838037,18.86,NA,NA,clear sky,01d,800,Clear,233,NA,0.58
Shenzhen,15,2023-03-04,17.38,1677909600,23.35,70,1023,NA,NA,NA,1677883401,1677925698,23.15,NA,NA,few clouds,02d,801,Clouds,34,NA,1.81
Shanghai,0,2023-03-04,5.47,1677909600,15.81,47,1025,NA,NA,NA,1677881913,1677923627,16.84,NA,10000,clear sky,01d,800,Clear,140,NA,2
Guangzhou,99,2023-03-04,14.1,1677909600,23.83,54,1023,NA,NA,NA,1677883610,1677925871,23.97,NA,NA,overcast clouds,04d,804,Clouds,38,NA,2.36
Beijing,6,2023-03-04,-0.32,1677909600,14.37,33,1023,NA,NA,NA,1677883475,1677924502,15.87,NA,NA,clear sky,01d,800,Clear,95,NA,2.46
Shenzhen,1,2023-03-05,13.61,1677996000,23.89,52,1022,NA,NA,NA,1677969749,1678012124,24.07,NA,NA,clear sky,01d,800,Clear,111,NA,3.17
Shanghai,0,2023-03-05,6.31,1677996000,16.47,48,1024,NA,NA,NA,1677968243,1678010070,17.42,NA,10000,clear sky,01d,800,Clear,170,NA,5
Guangzhou,21,2023-03-05,12.26,1677996000,26.17,42,1022,NA,NA,NA,1677969957,1678012297,26.17,NA,NA,few clouds,02d,801,Clouds,89,NA,0.9
Beijing,0,2023-03-05,2.06,1677996000,12.04,46,1019,NA,NA,NA,1677969784,1678010967,13.44,NA,NA,clear sky,01d,800,Clear,182,NA,2.97
Shenzhen,0,2023-03-06,4.76,1678082400,23.05,29,1019,NA,NA,NA,1678056096,1678098549,23.85,NA,NA,clear sky,01d,800,Clear,195,3.58,1.79
Shanghai,0,2023-03-06,12.9,1678082400,22.72,53,1020,NA,NA,NA,1678054573,1678096513,22.98,NA,10000,clear sky,01d,800,Clear,200,NA,4
Guangzhou,0,2023-03-06,8.46,1678082400,26.48,32,1021,NA,NA,NA,1678056303,1678098723,26.48,NA,NA,clear sky,01d,800,Clear,144,NA,2.32
Beijing,0,2023-03-06,0.54,1678082400,20.19,25,1015,NA,NA,NA,1678056091,1678097432,21.35,NA,NA,clear sky,01d,800,Clear,14,NA,0.35
Shenzhen,0,2023-03-07,12.6,1678168800,23.69,49,1020,NA,NA,NA,1678142443,1678184973,23.96,NA,NA,clear sky,01d,800,Clear,128,NA,2.46
Shanghai,0,2023-03-07,12.15,1678168800,22.48,51,1019,NA,NA,NA,1678140902,1678182956,22.81,NA,10000,clear sky,01d,800,Clear,160,NA,5
Guangzhou,16,2023-03-07,9.75,1678168800,26.43,35,1019,NA,NA,NA,1678142648,1678185149,26.43,NA,NA,few clouds,02d,801,Clouds,163,NA,2.35
Beijing,0,2023-03-07,3.42,1678168800,18.62,34,1011,NA,NA,NA,1678142398,1678183896,19.71,NA,NA,clear sky,01d,800,Clear,197,NA,3.3
Shenzhen,80,2023-03-08,16.45,1678255200,24.83,60,1017,NA,NA,NA,1678228789,1678271397,24.73,NA,NA,broken clouds,04d,803,Clouds,11,3.13,1.34
Shanghai,0,2023-03-08,12.68,1678255200,24.14,48,1002,NA,NA,NA,1678227230,1678269398,24.39,NA,10000,clear sky,01d,800,Clear,230,NA,5
Guangzhou,100,2023-03-08,16.5,1678255200,24.89,60,1018,NA,NA,NA,1678228994,1678271574,24.79,NA,NA,overcast clouds,04d,804,Clouds,257,NA,2.03
Beijing,33,2023-03-08,-1.82,1678255200,16.82,25,1017,NA,NA,NA,1678228705,1678270360,18.28,NA,NA,scattered clouds,03d,802,Clouds,185,NA,4.15
Shenzhen,83,2023-03-09,20.32,1678341600,29.51,64,1014,NA,NA,NA,1678315135,1678357821,27.75,NA,NA,broken clouds,04d,803,Clouds,294,2.24,0.45
Shanghai,0,2023-03-09,15.19,1678341600,24.51,56,1016,NA,NA,NA,1678313557,1678355840,24.54,NA,10000,clear sky,01d,800,Clear,320,NA,4
Guangzhou,60,2023-03-09,17.76,1678341600,29.66,51,1016,NA,NA,NA,1678315338,1678357999,28.91,NA,NA,broken clouds,04d,803,Clouds,21,NA,2.37
Beijing,62,2023-03-09,1.73,1678341600,18.6,30,1009,NA,NA,NA,1678315011,1678356823,19.78,NA,NA,broken clouds,04d,803,Clouds,189,NA,2.5
Shenzhen,1,2023-03-10,17.87,1678428000,26.25,60,1017,NA,NA,NA,1678401480,1678444244,26.25,NA,NA,clear sky,01d,800,Clear,116,NA,4.81
Shanghai,0,2023-03-10,17.52,1678428000,26.45,58,1017,NA,NA,NA,1678399885,1678442281,26.45,NA,10000,clear sky,01d,800,Clear,190,NA,3
Guangzhou,23,2023-03-10,14.91,1678428000,28.92,42,1016,NA,NA,NA,1678401682,1678444424,29.12,NA,NA,few clouds,02d,801,Clouds,152,NA,4.12
Beijing,0,2023-03-10,4.46,1678428000,24.6,26,1008,NA,NA,NA,1678401316,1678443286,25.33,NA,NA,clear sky,01d,800,Clear,336,NA,2.82
Shenzhen,79,2023-03-11,19.8,1678514400,25.67,72,1016,NA,NA,NA,1678487825,1678530667,25.21,NA,NA,broken clouds,04d,803,Clouds,123,2.68,0.89
Shanghai,0,2023-03-11,11.17,1678514400,20.98,52,1003,NA,NA,NA,1678486211,1678528722,21.42,NA,10000,clear sky,01d,800,Clear,170,NA,5
Guangzhou,98,2023-03-11,17.22,1678514400,28.32,53,1017,NA,NA,NA,1678488026,1678530848,27.66,NA,NA,overcast clouds,04d,804,Clouds,177,NA,2.84
Beijing,100,2023-03-11,-2.11,1678514400,10.91,35,1027,NA,NA,NA,1678487621,1678529749,12.67,NA,NA,overcast clouds,04d,804,Clouds,163,NA,1.39
Shenzhen,82,2023-03-12,21.95,1678600800,26.37,80,1016,NA,NA,NA,1678574169,1678617090,25.66,NA,NA,broken clouds,04d,803,Clouds,136,2.68,0.89
Shanghai,75,2023-03-12,3.19,1678600800,12.41,49,1013,NA,NA,NA,1678572538,1678615163,13.7,NA,10000,broken clouds,04d,803,Clouds,360,NA,10
Guangzhou,90,2023-03-12,16.56,1678600800,23.87,64,1019,NA,NA,NA,1678574369,1678617272,23.77,NA,NA,overcast clouds,04d,804,Clouds,18,NA,7.54
Beijing,0,2023-03-12,-13.02,1678600800,8.65,15,1029,NA,NA,NA,1678573926,1678616212,11.09,NA,NA,clear sky,01d,800,Clear,278,NA,3.29
Shenzhen,96,2023-03-13,14.87,1678687200,21.17,67,1018,NA,NA,NA,1678660513,1678703513,21.24,NA,NA,overcast clouds,04d,804,Clouds,261,1.34,0.89
Shanghai,0,2023-03-13,1.39,1678687200,12.29,43,1024,NA,NA,NA,1678658863,1678701604,13.74,NA,10000,clear sky,01d,800,Clear,0,NA,2
Guangzhou,100,2023-03-13,8.64,1678687200,20.35,45,1020,NA,NA,NA,1678660712,1678703695,21.02,NA,NA,overcast clouds,04d,804,Clouds,28,NA,2.99
Beijing,27,2023-03-13,-6.79,1678687200,9.6,25,1008,NA,NA,NA,1678660230,1678702675,11.72,NA,NA,scattered clouds,03d,802,Clouds,209,NA,3
Shenzhen,100,2023-03-14,19.16,1678773600,25.39,70,1005,NA,NA,NA,1678746857,1678789935,25.01,NA,NA,overcast clouds,04d,804,Clouds,52,1.34,0.45
Shanghai,0,2023-03-14,8.69,1678773600,18.34,51,1015,NA,NA,NA,1678745189,1678788044,19.05,NA,10000,clear sky,01d,800,Clear,170,NA,6
Guangzhou,100,2023-03-14,15.33,1678773600,23.23,61,1015,NA,NA,NA,1678747055,1678790119,23.26,NA,NA,overcast clouds,04d,804,Clouds,173,NA,4.55
Beijing,11,2023-03-14,-1,1678773600,18.72,24,1005,NA,NA,NA,1678746533,1678789137,20.03,NA,NA,few clouds,02d,801,Clouds,329,NA,5.44
Shenzhen,98,2023-03-15,20.68,1678860000,25.35,78,1015,NA,NA,NA,1678833200,1678876357,24.78,NA,NA,overcast clouds,04d,804,Clouds,105,3.13,0.89
Shanghai,0,2023-03-15,13.1,1678860000,22.96,53,1016,NA,NA,NA,1678831514,1678874484,23.2,NA,10000,clear sky,01d,800,Clear,350,NA,6
Guangzhou,100,2023-03-15,17.42,1678860000,26.05,59,1016,NA,NA,NA,1678833397,1678876542,26.05,NA,NA,overcast clouds,04d,804,Clouds,194,NA,0.76
Beijing,0,2023-03-15,-16.5,1678860000,8.37,11,1025,NA,NA,NA,1678832837,1678875599,10.93,NA,NA,clear sky,01d,800,Clear,312,NA,4.45
Shenzhen,85,2023-03-16,22.63,1678946400,26.15,81,1017,NA,NA,NA,1678919543,1678962779,26.15,NA,NA,overcast clouds,04d,804,Clouds,123,NA,4.61
Shanghai,0,2023-03-16,2.78,1678946400,11.91,49,1026,NA,NA,NA,1678917839,1678960924,13.25,NA,10000,clear sky,01d,800,Clear,50,NA,6
Guangzhou,79,2023-03-16,18.41,1678946400,29.65,54,1017,NA,NA,NA,1678919739,1678962965,28.63,NA,NA,broken clouds,04d,803,Clouds,158,NA,3.55
Beijing,98,2023-03-16,-12.29,1678946400,8.69,16,1030,NA,NA,NA,1678919140,1678962060,11.11,NA,NA,overcast clouds,04d,804,Clouds,177,NA,3.34
Shenzhen,88,2023-03-17,21.3,1679032800,26.08,75,1013,NA,NA,NA,1679005886,1679049200,26.08,NA,NA,overcast clouds,04d,804,Clouds,177,NA,1.97
Shanghai,100,2023-03-17,3.06,1679032800,5.77,67,1020,NA,NA,NA,1679004164,1679047364,8.84,NA,10000,overcast clouds,04d,804,Clouds,360,NA,6
Guangzhou,100,2023-03-17,18.48,1679032800,28.23,59,1015,NA,NA,NA,1679006080,1679049387,27.18,NA,NA,overcast clouds,04d,804,Clouds,233,NA,2.14
Beijing,100,2023-03-17,1.23,1679032800,7.04,60,1025,NA,NA,NA,1679005443,1679048522,8.54,NA,NA,overcast clouds,04d,804,Clouds,208,NA,2.57
Shenzhen,90,2023-03-18,26.87,1679119200,32.34,98,1014,NA,NA,NA,1679092228,1679135621,27.21,NA,NA,overcast clouds,04d,804,Clouds,142,NA,1.73
Shanghai,100,2023-03-18,3.39,1679119200,10.31,57,1014,NA,NA,NA,1679090488,1679133803,11.61,NA,10000,overcast clouds,04d,804,Clouds,20,NA,4
Guangzhou,84,2023-03-18,19.11,1679119200,27.95,63,1015,NA,NA,NA,1679092422,1679135810,26.74,NA,NA,broken clouds,04d,803,Clouds,153,NA,0.59
Beijing,0,2023-03-18,-10.29,1679119200,13.92,14,1021,NA,NA,NA,1679091745,1679134983,15.91,NA,NA,clear sky,01d,800,Clear,249,NA,0.6
Shenzhen,92,2023-03-19,21.17,1679205600,25.49,80,1004,NA,NA,NA,1679178571,1679222042,24.86,NA,NA,overcast clouds,04d,804,Clouds,191,2.24,0.45
Shanghai,0,2023-03-19,2.67,1679205600,11.16,51,1020,NA,NA,NA,1679176812,1679220243,12.52,NA,10000,clear sky,01d,800,Clear,150,NA,4
Guangzhou,91,2023-03-19,18.66,1679205600,24.36,72,1013,NA,NA,NA,1679178763,1679222232,24.02,NA,NA,overcast clouds,04d,804,Clouds,155,NA,4.54
Beijing,100,2023-03-19,3.54,1679205600,14.53,44,1015,NA,NA,NA,1679178048,1679221444,15.75,NA,NA,overcast clouds,04d,804,Clouds,204,NA,5.42
Shenzhen,84,2023-03-20,19.67,1679292000,26.54,66,1010,NA,NA,NA,1679264913,1679308463,26.54,NA,NA,broken clouds,04d,803,Clouds,138,4.47,1.34
Shanghai,75,2023-03-20,8.11,1679292000,14.06,64,1004,NA,NA,NA,1679263136,1679306682,14.85,NA,10000,broken clouds,04d,803,Clouds,120,NA,4
Guangzhou,100,2023-03-20,19.73,1679292000,25.58,72,1010,NA,NA,NA,1679265104,1679308654,25.13,NA,NA,overcast clouds,04d,804,Clouds,176,NA,5.64
Beijing,66,2023-03-20,6.79,1679292000,14.05,58,1009,NA,NA,NA,1679264350,1679307905,14.98,NA,NA,broken clouds,04d,803,Clouds,189,NA,2.08
Shenzhen,99,2023-03-21,23.32,1679378400,25.99,90,998,NA,NA,NA,1679351255,1679394884,25.08,NA,NA,overcast clouds,04d,804,Clouds,109,2.68,0.45
Shanghai,75,2023-03-21,9.84,1679378400,14.91,69,1000,0.71,NA,NA,1679349460,1679393121,15.5,NA,10000,light rain,10d,500,Rain,70,NA,3
Guangzhou,100,2023-03-21,20.69,1679378400,26.22,74,1007,NA,NA,NA,1679351445,1679395076,25.67,NA,NA,overcast clouds,04d,804,Clouds,188,NA,5.14
Beijing,100,2023-03-21,8.05,1679378400,17.26,52,1006,NA,NA,NA,1679350652,1679394366,18.04,NA,NA,overcast clouds,04d,804,Clouds,204,NA,4.61
Shenzhen,94,2023-03-22,24.88,1679464800,26.47,91,998,NA,NA,NA,1679437597,1679481305,26.47,NA,NA,overcast clouds,04d,804,Clouds,123,2.24,0.89
Shanghai,75,2023-03-22,10.85,1679464800,15.85,70,1005,1,NA,NA,1679435784,1679479559,16.33,NA,8000,light rain,10d,500,Rain,0,NA,1
